50.0000 	 5.9987 	 15.9610 	 11.2268 	 0.0000 	 0.5847 	 433.1158 	 50.0000 	 0.6885 	 0.8595 	 4.3714 	 0.0000 	 2.9967 	 0.0155 
50.0000 	 6.0000 	 1.9710 	 2.2005 	 0.0000 	 0.9238 	 433.4309 	 50.0000 	 1.9023 	 2.0952 	 -3.5148 	 0.0000 	 2.0914 	 0.0135 
50.0000 	 6.0000 	 0.2008 	 1.0628 	 0.0000 	 0.9198 	 433.6258 	 50.0000 	 1.5442 	 5.2828 	 -8.9942 	 0.0000 	 2.6558 	 0.0139 
50.0000 	 6.0000 	 0.0000 	 0.9306 	 0.0000 	 0.9287 	 433.6482 	 50.0000 	 0.7453 	 5.2852 	 2.3427 	 0.0000 	 1.5269 	 0.0119 
50.0000 	 6.0000 	 0.0743 	 0.9906 	 0.0000 	 0.9160 	 433.6161 	 50.0000 	 1.8086 	 3.5629 	 6.5888 	 0.0000 	 0.3754 	 0.0124 
50.0000 	 6.0000 	 3.9643 	 3.4822 	 0.0000 	 0.9068 	 433.1895 	 50.0000 	 2.6919 	 1.4531 	 -1.8471 	 0.0000 	 1.7394 	 0.0128 
75.0000 	 5.9987 	 14.1809 	 9.8633 	 0.0000 	 0.0000 	 431.3776 	 75.0000 	 2.8974 	 4.1108 	 5.5889 	 0.0000 	 2.8749 	 0.3286 
49.0000 	 6.0000 	 0.0000 	 0.9402 	 0.0000 	 0.9145 	 433.5612 	 49.0000 	 2.8299 	 2.5924 	 -5.0960 	 0.0000 	 1.2126 	 0.0153 
50.0000 	 4.8098 	 5.9166 	 4.6541 	 0.0000 	 0.7542 	 433.1211 	 50.0000 	 2.5143 	 2.9828 	 8.9881 	 0.0000 	 1.1746 	 0.0211 
49.0000 	 4.8101 	 9.2455 	 6.8653 	 0.0000 	 0.4408 	 432.4079 	 49.0000 	 1.8399 	 6.8081 	 4.0764 	 0.0000 	 2.7141 	 0.0286 
49.0000 	 5.9999 	 0.0000 	 0.9105 	 0.0000 	 0.9446 	 433.6362 	 49.0000 	 1.7586 	 3.9619 	 -2.3540 	 0.0000 	 2.8042 	 0.0194 
50.0000 	 5.9902 	 5.2188 	 4.2938 	 0.0000 	 0.8909 	 433.0517 	 50.0000 	 2.7496 	 2.4406 	 -7.8750 	 0.0000 	 2.7168 	 0.0142 
49.0000 	 5.9997 	 0.0647 	 0.9675 	 0.0000 	 0.9423 	 433.6247 	 49.0000 	 2.7611 	 1.4736 	 -5.6924 	 0.0000 	 0.8648 	 0.0128 
75.0000 	 6.0000 	 0.0000 	 0.9228 	 0.0000 	 0.9389 	 434.7754 	 75.0000 	 1.0250 	 3.0502 	 -2.8904 	 0.0000 	 1.5035 	 0.0161 
50.0000 	 5.2460 	 9.3257 	 6.8766 	 0.0000 	 0.6828 	 432.7206 	 50.0000 	 2.6952 	 7.0335 	 6.5592 	 0.0000 	 1.1931 	 0.0330 
50.0000 	 6.0000 	 3.0230 	 2.8682 	 0.0000 	 0.9218 	 433.2951 	 50.0000 	 1.5198 	 2.5032 	 1.7501 	 0.0000 	 1.8756 	 0.0154 
49.0000 	 6.0000 	 1.2462 	 1.7413 	 0.0000 	 0.9209 	 433.4835 	 49.0000 	 2.8299 	 2.5924 	 -5.0960 	 0.0000 	 1.2126 	 0.0187 
75.0000 	 6.0000 	 0.0000 	 0.9544 	 0.0000 	 0.9000 	 434.7645 	 75.0000 	 0.2203 	 1.3157 	 0.6876 	 0.0000 	 1.4762 	 0.0136 
75.0000 	 5.8109 	 5.8386 	 4.5874 	 0.0000 	 0.7533 	 433.3901 	 75.0000 	 1.0250 	 3.0502 	 -2.8904 	 0.0000 	 1.5035 	 0.0155 
75.0000 	 6.0000 	 0.6689 	 1.3475 	 0.0000 	 0.9187 	 434.6260 	 75.0000 	 2.7959 	 5.4261 	 -8.7168 	 0.0000 	 1.3540 	 0.0180 
49.0000 	 6.0000 	 0.6367 	 1.3355 	 0.0000 	 0.9380 	 433.5512 	 49.0000 	 2.1433 	 3.8389 	 7.6456 	 0.0000 	 2.0047 	 0.0126 
48.0000 	 6.0000 	 0.0478 	 0.9558 	 0.0000 	 0.9349 	 433.5605 	 48.0000 	 0.4310 	 9.9407 	 9.7026 	 0.0000 	 2.5489 	 0.0160 
75.0000 	 6.0000 	 2.1853 	 2.2832 	 0.0000 	 0.9078 	 434.1895 	 75.0000 	 1.3463 	 7.0273 	 8.4509 	 0.0000 	 2.3874 	 0.0156 
75.0000 	 6.0000 	 3.8284 	 3.3072 	 0.0000 	 0.8886 	 433.7620 	 75.0000 	 0.7165 	 7.2653 	 5.9643 	 0.0000 	 1.8941 	 0.0120 
75.0000 	 6.0000 	 2.5382 	 2.5188 	 0.0000 	 0.8888 	 434.0872 	 75.0000 	 2.1917 	 1.5080 	 -0.0656 	 0.0000 	 1.4609 	 0.0139 
