49.0000 	 0.0146 	 0.6917 	 0.6197 	 47.4706 	 1.7886 	 0.0000 	 4.9994 	 880.3725 	 49.0000 	 0.5345 	 0.7568 	 0.9774 	 14.8921 	 3.4031 	 0.0000 	 2.5780 	 0.0000 
50.0000 	 0.0010 	 0.6287 	 0.9845 	 14.6764 	 1.7873 	 0.0000 	 5.0013 	 880.3724 	 50.0000 	 0.9636 	 0.9848 	 0.3901 	 5.9803 	 2.2639 	 0.0000 	 0.8850 	 0.0000 
49.0000 	 0.0010 	 0.5233 	 1.0000 	 1.9654 	 1.8429 	 0.0000 	 4.9585 	 880.4097 	 49.0000 	 0.7150 	 0.7256 	 0.9203 	 13.7399 	 4.9617 	 0.0000 	 0.1930 	 0.0000 
50.0000 	 0.0939 	 0.3819 	 0.9989 	 26.6050 	 1.8073 	 0.0000 	 5.2733 	 881.1283 	 50.0000 	 0.5229 	 0.8022 	 0.2269 	 7.4292 	 1.3389 	 0.0000 	 2.6988 	 0.0000 
49.0000 	 0.0016 	 1.0000 	 0.5605 	 2.6497 	 1.7876 	 0.0000 	 5.0005 	 880.3724 	 49.0000 	 0.6142 	 0.1026 	 0.9035 	 7.3516 	 0.2497 	 0.0000 	 0.0742 	 0.0000 
48.0000 	 0.0045 	 0.7799 	 0.4741 	 15.4981 	 1.7868 	 0.0000 	 5.0004 	 880.3724 	 48.0000 	 0.3847 	 0.2270 	 0.6027 	 4.2340 	 3.5337 	 0.0000 	 1.0798 	 0.0000 
50.0000 	 0.0086 	 0.9997 	 1.0000 	 4.8958 	 1.7405 	 0.0000 	 4.9880 	 880.1529 	 50.0000 	 0.5620 	 0.0587 	 0.7385 	 14.5266 	 4.4133 	 0.0000 	 1.7639 	 0.0000 
50.0000 	 0.0031 	 0.5847 	 0.8724 	 48.4531 	 1.7870 	 0.0000 	 5.0007 	 880.3724 	 50.0000 	 0.0468 	 0.9007 	 0.7392 	 5.1934 	 0.6663 	 0.0000 	 0.6529 	 0.0000 
48.0000 	 0.0087 	 0.1016 	 0.5265 	 38.2980 	 1.7870 	 0.0000 	 4.9994 	 880.3672 	 48.0000 	 0.8590 	 0.6324 	 0.8722 	 8.6109 	 3.4615 	 0.0000 	 0.2332 	 0.0000 
50.0000 	 0.0138 	 0.7591 	 0.9821 	 2.8928 	 1.7877 	 0.0000 	 5.0007 	 880.3700 	 50.0000 	 0.8212 	 0.2401 	 0.7919 	 7.5875 	 4.3064 	 0.0000 	 2.4081 	 0.0000 
48.0000 	 0.0014 	 0.9392 	 0.9745 	 9.9668 	 1.7883 	 0.0000 	 4.9996 	 880.3725 	 48.0000 	 0.8785 	 0.1675 	 0.5610 	 11.3084 	 4.3418 	 0.0000 	 2.1203 	 0.0000 
50.0000 	 0.0050 	 0.2186 	 1.0000 	 1.0055 	 1.7789 	 0.0000 	 4.9967 	 880.3738 	 50.0000 	 0.6946 	 0.3151 	 0.8721 	 11.5261 	 0.7525 	 0.0000 	 1.8867 	 0.0001 
49.0000 	 0.0010 	 1.0000 	 1.0000 	 5.4301 	 1.7319 	 0.0000 	 4.9216 	 880.4630 	 49.0000 	 0.8668 	 0.4488 	 0.2924 	 13.9998 	 1.4118 	 0.0000 	 0.0904 	 0.0000 
49.0000 	 0.0050 	 0.9128 	 0.4062 	 20.8308 	 1.7857 	 0.0000 	 5.0018 	 880.3726 	 49.0000 	 0.1777 	 0.4531 	 0.8370 	 4.1850 	 0.7418 	 0.0000 	 0.8536 	 0.0000 
50.0000 	 0.0028 	 0.1739 	 0.5642 	 6.6286 	 1.7869 	 0.0000 	 5.0009 	 880.3725 	 50.0000 	 0.0443 	 0.8094 	 0.9148 	 14.2892 	 1.1632 	 0.0000 	 0.9746 	 0.0000 
48.0000 	 0.0010 	 0.8539 	 0.9951 	 49.7227 	 1.8620 	 0.0000 	 4.9906 	 880.4043 	 48.0000 	 0.9541 	 0.8911 	 0.1651 	 8.5005 	 1.0554 	 0.0000 	 1.3877 	 0.0000 
49.0000 	 0.0021 	 0.1910 	 0.4399 	 19.5455 	 1.7898 	 0.0000 	 5.0011 	 880.3726 	 49.0000 	 0.7293 	 0.9729 	 0.0796 	 8.0560 	 3.4075 	 0.0000 	 2.5799 	 0.0000 
50.0000 	 0.0119 	 0.6616 	 0.8220 	 1.0740 	 1.8043 	 0.0000 	 5.0144 	 880.3765 	 50.0000 	 0.8305 	 0.6327 	 0.7498 	 12.0026 	 3.7869 	 0.0000 	 0.8459 	 0.0019 
49.0000 	 0.0078 	 0.2813 	 0.4127 	 16.6482 	 1.7876 	 0.0000 	 5.0026 	 880.3727 	 49.0000 	 0.5449 	 0.5839 	 0.5412 	 7.9843 	 4.9028 	 0.0000 	 0.0819 	 0.0000 
49.0000 	 0.0022 	 0.6088 	 0.4617 	 2.7901 	 1.7803 	 0.0000 	 5.0021 	 880.3728 	 49.0000 	 0.4250 	 0.7413 	 0.0976 	 1.1266 	 4.0564 	 0.0000 	 2.0158 	 0.0000 
50.0000 	 0.0725 	 0.2230 	 0.6415 	 22.0863 	 1.7900 	 0.0000 	 5.0008 	 880.3725 	 50.0000 	 0.0123 	 0.3031 	 0.1232 	 4.4029 	 0.2630 	 0.0000 	 2.3883 	 0.0000 
