2.3949 	 0.0024 	 0.0150 	 0.1266 	 5.4915 	 0.0000 	 5.9233 	 -8.8703 	 0.0000 	 0.4715 	 733.5661 	 2.7327 	 0.5531 	 0.4033 	 0.7108 	 4.9722 	 6.7405 	 3.8463 	 0.7909 	 0.0000 	 -5.9146 	 0.0032 
1.6148 	 0.1335 	 0.9147 	 0.1699 	 1.0563 	 8.7811 	 15.4486 	 0.6639 	 0.0000 	 -13.7594 	 778.6496 	 1.8530 	 0.7677 	 0.6300 	 0.7573 	 2.3988 	 1.3838 	 -1.9327 	 -0.1241 	 0.0000 	 -3.3851 	 0.0905 
0.3882 	 0.8731 	 0.4921 	 0.4185 	 2.1453 	 13.7634 	 8.4741 	 5.3711 	 0.0000 	 0.3777 	 741.6357 	 1.4185 	 0.7139 	 0.3566 	 0.8232 	 11.6851 	 7.1278 	 0.4872 	 2.6417 	 0.0000 	 -13.4276 	 0.4096 
3.2908 	 0.0022 	 0.0232 	 0.0014 	 1.4518 	 2.1574 	 6.1548 	 9.2347 	 0.0000 	 0.4629 	 733.3874 	 1.1016 	 0.8285 	 0.8903 	 0.1655 	 9.7952 	 9.4788 	 -3.3411 	 2.1204 	 0.0000 	 -7.3770 	 0.0067 
0.6931 	 0.0011 	 0.1228 	 0.0234 	 17.8688 	 0.0002 	 5.9321 	 1.4998 	 0.0000 	 0.4695 	 733.4437 	 1.8884 	 0.4812 	 0.5866 	 0.1737 	 4.0544 	 4.8409 	 -5.8762 	 3.1639 	 0.0000 	 -4.3115 	 0.0005 
0.2105 	 0.4603 	 0.0073 	 0.4347 	 6.2942 	 3.0713 	 8.0640 	 1.5796 	 0.0000 	 0.4814 	 722.1206 	 3.3395 	 0.0356 	 0.2576 	 0.8142 	 1.7363 	 5.6997 	 -6.8872 	 2.3385 	 0.0000 	 -6.3806 	 0.7044 
0.6124 	 0.5358 	 0.3672 	 0.0793 	 2.3448 	 7.4219 	 7.5220 	 5.4700 	 0.0000 	 0.4541 	 731.7419 	 3.0629 	 0.6014 	 0.8924 	 0.1924 	 9.1461 	 7.6317 	 0.3060 	 4.6077 	 0.0000 	 -9.0738 	 0.2667 
1.7889 	 0.0022 	 0.0234 	 0.0255 	 7.2305 	 0.0000 	 5.9211 	 2.8160 	 0.0000 	 0.4686 	 733.5479 	 1.9009 	 0.9127 	 0.9986 	 0.7833 	 2.3868 	 0.0762 	 -7.3899 	 2.9881 	 0.0000 	 -0.5964 	 0.0023 
0.3767 	 0.2858 	 0.0015 	 0.9597 	 1.8412 	 6.6537 	 7.1295 	 5.3784 	 0.0000 	 0.5210 	 739.0765 	 1.1877 	 0.3797 	 0.5275 	 0.7574 	 6.2400 	 8.9310 	 -2.4068 	 3.1828 	 0.0000 	 0.7263 	 0.3922 
0.3517 	 0.7944 	 0.9168 	 0.0010 	 1.1406 	 10.4993 	 7.0093 	 11.2109 	 0.0000 	 0.5178 	 744.9276 	 0.3520 	 0.1182 	 0.4599 	 0.5592 	 4.7390 	 7.7647 	 2.7350 	 -2.3753 	 0.0000 	 -6.3976 	 0.0704 
